Date,Open,High,Low,Close,Adj Close,Volume,diff_index_date,diff_index_value
9/24/20,321.220001,326.799988,319.799988,323.5,314.251007,76681300,9/15/20,0.953488372
9/25/20,322.579987,329.579987,321.640015,328.730011,319.331482,71069400,9/15/20,0.953488372
9/28/20,333.220001,334.959991,332.149994,334.190002,324.635406,64584600,9/15/20,0.953488372
9/29/20,333.970001,334.769989,331.619995,332.369995,322.867432,51304000,9/15/20,0.953488372
9/30/20,333.089996,338.290009,332.880005,334.890015,325.315399,104081100,9/15/20,0.953488372
10/1/20,337.690002,338.73999,335.01001,337.040009,327.403931,88698700,9/15/20,0.953488372
10/2/20,331.700012,337.01001,331.190002,333.839996,324.29541,89431100,9/15/20,0.953488372
10/5/20,336.059998,339.959991,336.01001,339.76001,330.046173,45713100,9/15/20,0.953488372
10/6/20,339.910004,342.170013,334.380005,334.929993,325.354248,90128900,9/15/20,0.953488372
10/7/20,338.119995,341.630005,338.089996,340.76001,331.017548,56999600,9/15/20,0.953488372
10/8/20,342.850006,343.850006,341.859985,343.779999,333.951233,45242500,9/15/20,0.953488372
10/9/20,345.559998,347.350006,344.890015,346.850006,336.933472,59528600,9/15/20,0.953488372
10/12/20,349.589996,354.019989,349.059998,352.429993,342.353912,80388500,9/15/20,0.953488372
10/13/20,352.279999,352.470001,349.089996,350.130005,340.11969,73255500,9/15/20,0.953488372
10/14/20,350.75,351.929993,347.140015,347.929993,337.982544,57727900,9/15/20,0.953488372
10/15/20,343.709991,348.019989,343.130005,347.5,337.564819,60357700,10/15/20,0.860465116
10/16/20,348.959991,350.75,347.100006,347.290009,337.36087,89501900,10/15/20,0.860465116
10/19/20,348.649994,349.329987,341.040009,342.01001,332.231812,68425600,10/15/20,0.860465116
10/20/20,343.459991,346.880005,342.640015,343.380005,333.562683,60051900,10/15/20,0.860465116
10/21/20,343.329987,345.670013,342.399994,342.730011,332.931244,63575000,10/15/20,0.860465116
10/22/20,342.959991,345.23999,340.649994,344.609985,334.757477,55399300,10/15/20,0.860465116
10/23/20,345.929993,345.98999,343.130005,345.779999,335.894043,49143900,10/15/20,0.860465116
10/26/20,342.130005,342.980011,335.619995,339.390015,329.686707,91473000,10/15/20,0.860465116
10/27/20,339.76001,340.119995,337.98999,338.220001,328.550201,65994100,10/15/20,0.860465116
10/28/20,332.100006,338.25,326.130005,326.660004,317.320679,127094300,10/15/20,0.860465116
10/29/20,326.910004,333.399994,325.089996,329.980011,320.545746,90597700,10/15/20,0.860465116
10/30/20,328.279999,329.690002,322.600006,326.540009,317.204132,120287300,10/15/20,0.860465116
11/2/20,330.200012,332.359985,327.23999,330.200012,320.759491,86068300,10/15/20,0.860465116
11/3/20,333.690002,338.25,330.290009,336.029999,326.422791,93294200,10/15/20,0.860465116
11/4/20,340.859985,347.940002,339.589996,343.540009,333.718109,126959700,10/15/20,0.860465116
11/5/20,349.23999,352.190002,348.859985,350.23999,340.226532,82039700,10/15/20,0.860465116
11/6/20,349.929993,351.51001,347.649994,350.160004,340.148834,74973000,10/15/20,0.860465116
11/9/20,363.970001,364.380005,354.059998,354.559998,344.423035,172304200,10/15/20,0.860465116
11/10/20,353.48999,355.179993,350.51001,354.040009,343.917877,85552000,10/15/20,0.860465116
11/11/20,356.399994,357.559998,355.059998,356.670013,346.472717,58649000,10/15/20,0.860465116
11/12/20,355.579987,356.720001,351.26001,353.209991,343.111572,67546200,10/15/20,0.860465116
11/13/20,355.269989,358.899994,354.709991,358.100006,347.861786,62892200,10/15/20,0.860465116
11/16/20,360.980011,362.779999,359.589996,362.570007,352.204041,74541100,11/15/20,0.860465116
11/17/20,359.970001,361.920013,358.339996,360.619995,350.309692,66111000,11/15/20,0.860465116
11/18/20,360.910004,361.5,356.23999,356.279999,346.093842,70591300,11/15/20,0.860465116
11/19/20,355.600006,358.179993,354.149994,357.779999,347.550995,59940900,11/15/20,0.860465116
11/20/20,357.5,357.720001,355.25,355.329987,345.171021,70417300,11/15/20,0.860465116
11/23/20,357.279999,358.820007,354.869995,357.459991,347.240082,63230600,11/15/20,0.860465116
11/24/20,360.209991,363.809998,359.290009,363.220001,352.835449,62415900,11/15/20,0.860465116
11/25/20,363.130005,363.160004,361.480011,362.660004,352.291443,45330900,11/15/20,0.860465116
11/27/20,363.839996,364.179993,362.579987,363.670013,353.272583,28514100,11/15/20,0.860465116
11/30/20,362.829987,363.119995,359.170013,362.059998,351.708588,83872700,11/15/20,0.860465116
12/1/20,365.570007,367.679993,364.929993,366.019989,355.555359,74231400,11/15/20,0.860465116
12/2/20,364.820007,366.959991,364.200012,366.790009,356.303375,45927000,11/15/20,0.860465116
12/3/20,366.679993,368.190002,365.5,366.690002,356.206238,62882000,11/15/20,0.860465116
12/4/20,367.320007,369.850006,367.220001,369.850006,359.275879,50749900,11/15/20,0.860465116
12/7/20,369.019989,369.619995,367.720001,369.089996,358.537628,48944300,11/15/20,0.860465116
12/8/20,367.720001,370.779999,367.670013,370.170013,359.5867,42458900,11/15/20,0.860465116
12/9/20,370.880005,371.049988,365.950012,366.850006,356.361664,74098300,11/15/20,0.860465116
12/10/20,365.369995,367.859985,364.429993,366.730011,356.245148,57735400,11/15/20,0.860465116
12/11/20,364.899994,366.73999,363.26001,366.299988,355.827362,57698600,11/15/20,0.860465116
12/14/20,368.640015,369.799988,364.470001,364.660004,354.234283,69216200,11/15/20,0.860465116
12/15/20,367.399994,369.589996,365.920013,369.589996,359.023315,63865300,12/15/20,0.906976744
12/16/20,369.820007,371.160004,368.869995,370.170013,359.5867,58420500,12/15/20,0.906976744
12/17/20,371.940002,372.459991,371.049988,372.23999,361.597504,64119500,12/15/20,0.906976744
12/18/20,370.970001,371.149994,367.019989,369.179993,360.153748,136542300,12/15/20,0.906976744
12/21/20,364.970001,378.459991,362.029999,367.859985,358.865936,96386700,12/15/20,0.906976744
12/22/20,368.209991,368.329987,366.029999,367.23999,358.261169,47949000,12/15/20,0.906976744
12/23/20,368.279999,369.619995,367.220001,367.570007,358.583099,46201400,12/15/20,0.906976744
12/24/20,368.079987,369.029999,367.450012,369,359.978119,26457900,12/15/20,0.906976744
12/28/20,371.73999,372.589996,371.070007,372.170013,363.070587,39000400,12/15/20,0.906976744
12/29/20,373.809998,374,370.829987,371.459991,362.37793,53680500,12/15/20,0.906976744
12/30/20,372.339996,373.100006,371.570007,371.98999,362.89505,49455300,12/15/20,0.906976744
12/31/20,371.779999,374.660004,371.230011,373.880005,364.7388,78520700,12/15/20,0.906976744
1/4/21,375.309998,375.450012,364.820007,368.790009,359.773254,110210800,12/15/20,0.906976744
1/5/21,368.100006,372.5,368.049988,371.329987,362.251129,66426200,12/15/20,0.906976744
1/6/21,369.709991,376.980011,369.119995,373.549988,364.41687,107997700,12/15/20,0.906976744
1/7/21,376.100006,379.899994,375.910004,379.100006,369.831146,68766800,12/15/20,0.906976744
1/8/21,380.589996,381.48999,377.100006,381.26001,371.938416,71677200,12/15/20,0.906976744
1/11/21,377.850006,380.579987,377.720001,378.690002,369.431244,51034700,12/15/20,0.906976744
1/12/21,378.890015,379.859985,376.359985,378.769989,369.509247,52547700,12/15/20,0.906976744
1/13/21,378.690002,380.859985,377.850006,379.790009,370.504364,45303600,12/15/20,0.906976744
1/14/21,380.589996,381.130005,378.100006,378.459991,369.206787,49989100,12/15/20,0.906976744
1/15/21,376.720001,377.579987,373.700012,375.700012,366.514343,107160000,1/15/21,0.930232558
1/19/21,378.339996,379.230011,376.75,378.649994,369.392181,51233300,1/15/21,0.930232558
1/20/21,381.109985,384.790009,380.690002,383.890015,374.504089,61836100,1/15/21,0.930232558
1/21/21,384.48999,384.950012,383.25,384.23999,374.84552,47840100,1/15/21,0.930232558
1/22/21,382.25,384.130005,381.839996,382.880005,373.518768,52860500,1/15/21,0.930232558
1/25/21,383.670013,384.769989,378.459991,384.390015,374.991852,70402000,1/15/21,0.930232558
1/26/21,385.410004,385.850006,383.540009,383.790009,374.406555,42665300,1/15/21,0.930232558
1/27/21,380.220001,380.320007,372.01001,374.410004,365.25589,123351100,1/15/21,0.930232558
1/28/21,376.359985,381.929993,375.890015,377.630005,368.397125,94198100,1/15/21,0.930232558
1/29/21,375.630005,376.670013,368.269989,370.070007,361.022003,126765100,1/15/21,0.930232558
2/1/21,373.720001,377.339996,370.380005,376.230011,367.031342,75817600,1/15/21,0.930232558
2/2/21,379.649994,383.220001,376.320007,381.549988,372.221283,64450700,1/15/21,0.930232558
2/3/21,382.440002,383.700012,380.480011,381.850006,372.513916,52427100,1/15/21,0.930232558
2/4/21,382.959991,386.23999,381.970001,386.190002,376.747833,47142600,1/15/21,0.930232558
2/5/21,388.200012,388.470001,386.140015,387.709991,378.230682,48669800,1/15/21,0.930232558
2/8/21,389.269989,390.559998,388.350006,390.51001,380.96225,38365200,1/15/21,0.930232558
2/9/21,389.609985,390.890015,389.170013,390.25,380.708527,35551100,1/15/21,0.930232558
2/10/21,392.119995,392.279999,387.5,390.079987,380.542755,59154400,1/15/21,0.930232558
2/11/21,391.23999,391.690002,388.100006,390.709991,381.157318,42913300,1/15/21,0.930232558
2/12/21,389.850006,392.899994,389.769989,392.640015,383.040161,50593300,1/15/21,0.930232558
2/16/21,393.959991,394.170013,391.529999,392.299988,382.708435,50972400,2/15/21,0.860465116
2/17/21,390.420013,392.660004,389.329987,392.390015,382.796265,52290600,2/15/21,0.860465116
2/18/21,389.589996,391.519989,387.73999,390.720001,381.167084,59712800,2/15/21,0.860465116
2/19/21,392.070007,392.380005,389.549988,390.029999,380.493927,83241000,2/15/21,0.860465116
2/22/21,387.059998,389.619995,386.73999,387.029999,377.567291,67414200,2/15/21,0.860465116
2/23/21,384.660004,388.950012,380.200012,387.5,378.025787,107284100,2/15/21,0.860465116
2/24/21,386.329987,392.230011,385.269989,391.769989,382.191376,72433900,2/15/21,0.860465116
2/25/21,390.410004,391.880005,380.779999,382.329987,372.982239,146670500,2/15/21,0.860465116
2/26/21,384.350006,385.579987,378.230011,380.359985,371.060394,152701600,2/15/21,0.860465116
3/1/21,385.589996,390.920013,380.570007,389.579987,380.054932,105348800,2/15/21,0.860465116
3/2/21,389.820007,390.070007,386,386.540009,377.089325,79595300,2/15/21,0.860465116
3/3/21,385.790009,386.829987,381.309998,381.420013,372.094513,119940200,2/15/21,0.860465116
3/4/21,381.220001,384,371.880005,376.700012,367.489868,183433000,2/15/21,0.860465116
3/5/21,380.459991,384.76001,372.640015,383.630005,374.250427,152039600,2/15/21,0.860465116
3/8/21,384.660004,387.679993,381.420013,381.720001,372.387115,123149200,2/15/21,0.860465116
3/9/21,385.850006,389.910004,385.309998,387.170013,377.703888,113633600,2/15/21,0.860465116
3/10/21,389.690002,391.399994,388.170013,389.579987,380.054932,109899400,2/15/21,0.860465116
3/11/21,392.230011,395.649994,391.73999,393.529999,383.908356,86245000,2/15/21,0.860465116
3/12/21,392.070007,394.209991,391.200012,394.059998,384.425415,64653600,2/15/21,0.860465116
3/15/21,394.329987,396.690002,392.029999,396.410004,386.717987,73427200,3/15/21,0.88372093
3/16/21,397.070007,397.829987,395.079987,395.910004,386.230194,73722500,3/15/21,0.88372093
3/17/21,394.529999,398.119995,393.299988,397.26001,387.54718,97959300,3/15/21,0.88372093
3/18/21,394.480011,396.720001,390.75,391.480011,381.908508,115349100,3/15/21,0.88372093
3/19/21,389.880005,391.570007,387.149994,389.480011,381.201874,113624500,3/15/21,0.88372093
3/22/21,390.029999,394.070007,389.970001,392.589996,384.245728,73778600,3/15/21,0.88372093
3/23/21,391.910004,393.459991,388.660004,389.5,381.221436,90686600,3/15/21,0.88372093
3/24/21,391,392.75,387.470001,387.519989,379.283508,97588600,3/15/21,0.88372093
3/25/21,385.980011,390.549988,383.899994,389.700012,381.417175,116128600,3/15/21,0.88372093
3/26/21,390.929993,396.410004,390.290009,395.980011,387.563721,114409100,3/15/21,0.88372093
3/29/21,394.399994,396.75,392.809998,395.779999,387.36795,108107600,3/15/21,0.88372093
3/30/21,394.420013,395.450012,393.019989,394.730011,386.340302,76262200,3/15/21,0.88372093
3/31/21,395.339996,398,395.309998,396.329987,387.906281,112734200,3/15/21,0.88372093
4/1/21,398.399994,400.670013,398.179993,400.609985,392.095276,99682900,3/15/21,0.88372093
4/5/21,403.459991,406.940002,403.380005,406.359985,397.723083,91684800,3/15/21,0.88372093
4/6/21,405.76001,407.23999,405.399994,406.119995,397.488159,62021000,3/15/21,0.88372093
4/7/21,405.940002,406.959991,405.450012,406.589996,397.948181,55836300,3/15/21,0.88372093
4/8/21,407.929993,408.579987,406.929993,408.519989,399.837189,57863100,3/15/21,0.88372093
4/9/21,408.390015,411.670013,408.26001,411.48999,402.744019,61104600,3/15/21,0.88372093
4/12/21,410.850006,411.929993,410.200012,411.640015,402.890869,56704900,3/15/21,0.88372093
4/13/21,411.529999,413.529999,411.119995,412.859985,404.0849,56551000,3/15/21,0.88372093
4/14/21,412.829987,413.959991,410.869995,411.450012,402.704895,61659900,3/15/21,0.88372093
4/15/21,413.73999,416.160004,413.690002,415.869995,407.030914,60229800,4/15/21,0.906976744
4/16/21,417.25,417.910004,415.730011,417.26001,408.391418,82037300,4/15/21,0.906976744
4/19/21,416.26001,416.73999,413.790009,415.209991,406.384949,78498500,4/15/21,0.906976744
4/20/21,413.910004,415.089996,410.589996,412.170013,403.409607,81851800,4/15/21,0.906976744
4/21/21,411.51001,416.290009,411.359985,416.070007,407.226715,66793000,4/15/21,0.906976744
4/22/21,415.890015,416.779999,411.130005,412.269989,403.507446,97582800,4/15/21,0.906976744
4/23/21,412.869995,418.25,412.790009,416.73999,407.882446,73209200,4/15/21,0.906976744
4/26/21,417.440002,418.220001,416.809998,417.609985,408.733948,52182400,4/15/21,0.906976744
4/27/21,417.929993,418.140015,416.299988,417.519989,408.645874,51303100,4/15/21,0.906976744
4/28/21,417.809998,419.01001,416.899994,417.399994,408.528381,51238900,4/15/21,0.906976744
4/29/21,420.320007,420.720001,416.440002,420.059998,411.131866,78544300,4/15/21,0.906976744
4/30/21,417.630005,418.540009,416.339996,417.299988,408.430542,85527000,4/15/21,0.906976744
5/3/21,419.429993,419.839996,417.670013,418.200012,409.311432,68128300,4/15/21,0.906976744
5/4/21,416.070007,416.600006,411.670013,415.619995,406.786255,101591200,4/15/21,0.906976744
5/5/21,417.380005,417.630005,415.149994,415.75,406.913483,60162200,4/15/21,0.906976744
5/6/21,415.829987,419.209991,413.679993,419.070007,410.162933,74321400,4/15/21,0.906976744
5/7/21,419.890015,422.820007,419.160004,422.119995,413.148102,67733800,4/15/21,0.906976744
5/10/21,422.5,422.73999,417.809998,417.940002,409.057007,81852400,4/15/21,0.906976744
5/11/21,413.100006,415.269989,410.059998,414.209991,405.406189,116888000,4/15/21,0.906976744
5/12/21,411.230011,412.589996,404,405.410004,396.793304,134811000,4/15/21,0.906976744
5/13/21,407.070007,412.350006,407.019989,410.279999,401.559784,106394000,4/15/21,0.906976744
5/14/21,413.209991,417.48999,413.179993,416.579987,407.72583,82201600,4/15/21,0.906976744
5/17/21,415.390015,416.390015,413.359985,415.519989,406.688385,65129200,5/15/21,0.906976744
5/18/21,415.799988,416.059998,411.769989,411.940002,403.184509,59810200,5/15/21,0.906976744
5/19/21,406.920013,411.049988,405.329987,410.859985,402.127441,106467100,5/15/21,0.906976744
5/20/21,411.799988,416.630005,411.670013,415.279999,406.453491,78022200,5/15/21,0.906976744
5/21/21,416.869995,418.200012,414.450012,414.940002,406.120697,76578700,5/15/21,0.906976744
5/24/21,417.339996,420.320007,417.079987,419.170013,410.260803,51376700,5/15/21,0.906976744
5/25/21,420.329987,420.709991,417.619995,418.23999,409.350586,57451400,5/15/21,0.906976744
5/26/21,418.869995,419.609985,417.76001,419.070007,410.162933,43088600,5/15/21,0.906976744
5/27/21,420.170013,420.720001,418.98999,419.290009,410.378265,56707700,5/15/21,0.906976744
5/28/21,420.970001,421.25,419.790009,420.040009,411.112305,58520200,5/15/21,0.906976744
6/1/21,422.570007,422.720001,419.200012,419.670013,410.750214,54216600,5/15/21,0.906976744
6/2/21,420.369995,421.230011,419.290009,420.329987,411.396118,49097100,5/15/21,0.906976744
6/3/21,417.850006,419.98999,416.279999,418.769989,409.869324,58138800,5/15/21,0.906976744
6/4/21,420.75,422.920013,418.839996,422.600006,413.61792,55938800,5/15/21,0.906976744
6/7/21,422.589996,422.779999,421.190002,422.190002,413.216644,51555000,5/15/21,0.906976744
6/8/21,423.109985,423.209991,420.320007,422.279999,413.304718,47134300,5/15/21,0.906976744
6/9/21,423.179993,423.26001,421.410004,421.649994,412.68808,48436300,5/15/21,0.906976744
6/10/21,422.959991,424.630005,421.549988,423.609985,414.606415,51020100,5/15/21,0.906976744
6/11/21,424.200012,424.429993,422.820007,424.309998,415.291534,45570800,5/15/21,0.906976744
6/14/21,424.429993,425.369995,423.100006,425.26001,416.221344,42358500,5/15/21,0.906976744
6/15/21,425.420013,425.459991,423.540009,424.480011,415.457977,51508500,6/15/21,0.930232558
6/16/21,424.630005,424.869995,419.920013,422.109985,413.138275,80386100,6/15/21,0.930232558
6/17/21,421.670013,423.019989,419.320007,421.970001,413.001282,90949700,6/15/21,0.930232558
6/18/21,417.089996,417.829987,414.700012,414.920013,407.429718,118676300,6/15/21,0.930232558
6/21/21,416.799988,421.059998,415.929993,420.859985,413.262451,72822000,6/15/21,0.930232558
6/22/21,420.850006,424,420.079987,423.109985,415.471893,57700300,6/15/21,0.930232558
6/23/21,423.190002,424.049988,422.51001,422.600006,414.97113,49445400,6/15/21,0.930232558
6/24/21,424.890015,425.549988,424.619995,425.100006,417.425964,45110300,6/15/21,0.930232558
6/25/21,425.899994,427.089996,425.549988,426.609985,418.908691,58129500,6/15/21,0.930232558
6/28/21,427.170013,427.649994,425.890015,427.470001,419.753174,53159600,6/15/21,0.930232558
6/29/21,427.880005,428.559998,427.130005,427.700012,419.979034,35970500,6/15/21,0.930232558
6/30/21,427.209991,428.779999,427.179993,428.059998,420.33255,64827900,6/15/21,0.930232558
7/1/21,428.869995,430.600006,428.799988,430.429993,422.659729,53441000,6/15/21,0.930232558
7/2/21,431.670013,434.100006,430.519989,433.720001,425.89035,57697700,6/15/21,0.930232558
7/6/21,433.779999,434.01001,430.01001,432.929993,425.114624,68710400,6/15/21,0.930232558
7/7/21,433.660004,434.76001,431.51001,434.459991,426.616974,63549500,6/15/21,0.930232558
7/8/21,428.779999,431.730011,427.519989,430.920013,423.1409,97595200,6/15/21,0.930232558
7/9/21,432.529999,435.839996,430.709991,435.519989,427.657806,76238600,6/15/21,0.930232558
7/12/21,435.429993,437.350006,434.970001,437.079987,429.189667,52889600,6/15/21,0.930232558
7/13/21,436.23999,437.839996,435.309998,435.589996,427.726563,52911300,6/15/21,0.930232558
7/14/21,437.399994,437.920013,434.910004,436.23999,428.364838,64130400,6/15/21,0.930232558
7/15/21,434.809998,435.529999,432.720001,434.75,426.901764,55126400,7/15/21,0.837209302
7/16/21,436.01001,436.059998,430.920013,431.339996,423.553314,75874700,7/15/21,0.837209302
7/19/21,426.190002,431.410004,421.970001,424.970001,417.298309,147987000,7/15/21,0.837209302
7/20/21,425.679993,432.420013,424.829987,431.059998,423.278351,99608200,7/15/21,0.837209302
7/21/21,432.339996,434.700012,431.01001,434.549988,426.705353,64724400,7/15/21,0.837209302
7/22/21,434.73999,435.720001,433.690002,435.459991,427.598907,47878500,7/15/21,0.837209302
7/23/21,437.519989,440.299988,436.790009,439.940002,431.998047,63766600,7/15/21,0.837209302
7/26/21,439.309998,441.029999,439.26001,441.019989,433.058533,43719200,7/15/21,0.837209302
7/27/21,439.910004,439.940002,435.98999,439.01001,431.084839,67397100,7/15/21,0.837209302
7/28/21,439.679993,440.299988,437.309998,438.829987,430.908081,52472400,7/15/21,0.837209302
7/29/21,439.820007,441.799988,439.809998,440.649994,432.695251,47435300,7/15/21,0.837209302
7/30/21,437.910004,440.059998,437.769989,438.51001,430.593872,68951200,7/15/21,0.837209302
8/2/21,440.339996,440.929993,437.209991,437.589996,429.69046,58783300,7/15/21,0.837209302
8/3/21,438.440002,441.279999,436.100006,441.149994,433.186218,58053900,7/15/21,0.837209302
8/4/21,439.779999,441.119995,438.730011,438.980011,431.055389,46732200,7/15/21,0.837209302
8/5/21,440.220001,441.850006,439.880005,441.76001,433.785187,38969700,7/15/21,0.837209302
8/6/21,442.100006,442.940002,441.799988,442.48999,434.502014,46930000,7/15/21,0.837209302
8/9/21,442.459991,442.799988,441.309998,442.130005,434.148529,41222600,7/15/21,0.837209302
8/10/21,442.609985,443.440002,441.880005,442.679993,434.688629,43339300,7/15/21,0.837209302
8/11/21,443.820007,443.880005,442.619995,443.779999,435.768738,44034300,7/15/21,0.837209302
8/12/21,443.619995,445.26001,442.660004,445.109985,437.074738,38909400,7/15/21,0.837209302
8/13/21,445.589996,445.940002,445.070007,445.920013,437.870117,39470300,7/15/21,0.837209302
8/16/21,444.529999,447.109985,442.869995,446.970001,438.901123,73740000,8/15/21,0.790697674
8/17/21,444.23999,444.959991,440.850006,444.040009,436.024048,92673900,8/15/21,0.790697674
8/18/21,442.959991,444.630005,438.920013,439.179993,431.251801,89351900,8/15/21,0.790697674
8/19/21,436.269989,441.140015,436.119995,439.859985,431.919495,92812200,8/15/21,0.790697674
8/20/21,440.230011,443.709991,439.709991,443.359985,435.356323,72008700,8/15/21,0.790697674
8/23/21,445.160004,448.230011,443.440002,447.26001,439.185944,54973000,8/15/21,0.790697674
8/24/21,447.970001,448.540009,447.420013,447.970001,439.883118,38744700,8/15/21,0.790697674
8/25/21,448.170013,449.459991,447.769989,448.910004,440.806152,40529700,8/15/21,0.790697674
8/26/21,448.609985,448.859985,446.160004,446.26001,438.203979,57829600,8/15/21,0.790697674
8/27/21,447.119995,450.649994,447.059998,450.25,442.121948,77235100,8/15/21,0.790697674
8/30/21,450.970001,453.070007,450.709991,452.230011,444.066223,48357400,8/15/21,0.790697674
8/31/21,452.130005,452.48999,450.920013,451.559998,443.408295,59300200,8/15/21,0.790697674
9/1/21,452.559998,453.109985,451.549988,451.799988,443.643951,48721400,8/15/21,0.790697674
9/2/21,453.320007,454.049988,451.910004,453.190002,445.008881,42501000,8/15/21,0.790697674
9/3/21,451.980011,453.630005,451.549988,453.079987,444.900848,47170500,8/15/21,0.790697674
9/7/21,452.709991,452.809998,450.73999,451.459991,443.310059,51671500,8/15/21,0.790697674
9/8/21,450.890015,451.670013,448.859985,450.910004,442.77005,56181900,8/15/21,0.790697674
9/9/21,450.700012,452.570007,448.720001,448.980011,440.874878,57970400,8/15/21,0.790697674
9/10/21,451.040009,451.48999,445.309998,445.440002,437.398773,89948200,8/15/21,0.790697674
9/13/21,448.640015,448.920013,444.109985,446.579987,438.518188,83738600,8/15/21,0.790697674
9/14/21,448.119995,448.339996,443.220001,444.170013,436.151703,78197100,8/15/21,0.790697674
9/15/21,444.619995,448.410004,443.440002,447.880005,439.794739,78792200,9/15/21,0.627906977
9/16/21,447.320007,448.359985,444.019989,447.170013,439.097565,77786700,9/15/21,0.627906977
9/17/21,444.920013,445.369995,441.019989,441.399994,434.820282,118425000,9/15/21,0.627906977
9/20/21,434.880005,436.559998,428.859985,434.040009,427.570007,166445500,9/15/21,0.627906977
9/21/21,436.529999,437.910004,433.070007,433.630005,427.166107,92526100,9/15/21,0.627906977
9/22/21,436.049988,440.029999,433.75,437.859985,431.333038,102350100,9/15/21,0.627906977
9/23/21,439.850006,444.890015,439.600006,443.179993,436.57373,76396000,9/15/21,0.627906977
9/24/21,441.440002,444.670013,441.209991,443.910004,437.292877,62094800,9/15/21,0.627906977
9/27/21,442.809998,444.049988,441.899994,442.640015,436.041809,61371100,9/15/21,0.627906977
9/28/21,439.690002,440.040009,432.940002,433.720001,427.254761,130436300,9/15/21,0.627906977
9/29/21,435.190002,437.040009,433.850006,434.450012,427.973907,82329200,9/15/21,0.627906977
9/30/21,436.019989,436.769989,428.779999,429.140015,422.743042,140506000,9/15/21,0.627906977
10/1/21,430.980011,436.029999,427.230011,434.23999,427.766998,129240100,9/15/21,0.627906977
10/4/21,433,433.959991,426.359985,428.640015,422.250488,128570000,9/15/21,0.627906977
10/5/21,430.23999,435.48999,429.390015,433.100006,426.643982,90682500,9/15/21,0.627906977
10/6/21,429.269989,435.119995,427.540009,434.899994,428.417145,113032200,9/15/21,0.627906977
10/7/21,438.390015,441.679993,438.200012,438.660004,432.121124,72437500,9/15/21,0.627906977
10/8/21,439.480011,439.890015,437.190002,437.859985,431.333038,74557400,9/15/21,0.627906977
10/11/21,437.160004,440.26001,434.619995,434.690002,428.210327,65233300,9/15/21,0.627906977
10/12/21,435.670013,436.100006,432.779999,433.619995,427.15625,71181200,9/15/21,0.627906977
10/13/21,434.709991,436.049988,431.540009,435.179993,428.692963,72974000,9/15/21,0.627906977
10/14/21,439.079987,442.660004,438.579987,442.5,435.9039,70236800,9/15/21,0.627906977
10/15/21,444.75,446.26001,444.089996,445.869995,439.223663,66260200,10/15/21,0.465116279
10/18/21,443.970001,447.549988,443.269989,447.190002,440.523987,62213200,10/15/21,0.465116279
10/19/21,448.920013,450.709991,448.269989,450.640015,443.922577,46996800,10/15/21,0.465116279
10/20/21,451.130005,452.730011,451.01001,452.410004,445.666168,49571600,10/15/21,0.465116279
10/21/21,451.769989,453.829987,451.309998,453.589996,446.828583,41305400,10/15/21,0.465116279
10/22/21,453.130005,454.670013,451.049988,453.119995,446.36557,58845100,10/15/21,0.465116279
10/25/21,454.279999,455.899994,452.390015,455.549988,448.759369,45214500,10/15/21,0.465116279
10/26/21,457.200012,458.48999,455.559998,455.959991,449.163239,56075100,10/15/21,0.465116279
10/27/21,456.450012,457.160004,453.859985,453.940002,447.17334,72438000,10/15/21,0.465116279
10/28/21,455.459991,458.399994,455.450012,458.320007,451.488098,51437900,10/15/21,0.465116279
10/29/21,455.869995,459.559998,455.559998,459.25,452.404205,70162400,10/15/21,0.465116279
11/1/21,460.299988,460.700012,458.200012,460.040009,453.182434,48433600,10/15/21,0.465116279
11/2/21,460.220001,462.230011,460.079987,461.899994,455.014679,48908400,10/15/21,0.465116279
11/3/21,461.299988,465.149994,460.829987,464.720001,457.792633,52509800,10/15/21,0.465116279
11/4/21,465.359985,467,464.98999,466.910004,459.950043,52847100,10/15/21,0.465116279
11/5/21,469.279999,470.649994,466.920013,468.529999,461.545837,66390600,10/15/21,0.465116279
11/8/21,469.700012,470.230011,468.200012,468.929993,461.939911,50405200,10/15/21,0.465116279
11/9/21,469.320007,469.570007,465.880005,467.380005,460.412994,51149100,10/15/21,0.465116279
11/10/21,465.579987,467.380005,462.040009,463.619995,456.709076,69429700,10/15/21,0.465116279
11/11/21,465.209991,465.290009,463.75,463.769989,456.856812,34848500,10/15/21,0.465116279
11/12/21,465.119995,467.859985,464.109985,467.269989,460.304626,53466700,10/15/21,0.465116279
11/15/21,468.640015,468.809998,466.230011,467.429993,460.46225,46980500,11/15/21,0.372093023
11/16/21,467.149994,470.48999,467.070007,469.279999,462.284668,48857500,11/15/21,0.372093023
11/17/21,469,469.190002,467.480011,468.140015,461.161682,47858300,11/15/21,0.372093023
11/18/21,469.23999,470.01001,466.339996,469.730011,462.727997,50625600,11/15/21,0.372093023
11/19/21,469.609985,470.940002,468.5,468.890015,461.900513,57315600,11/15/21,0.372093023
11/22/21,470.890015,473.540009,467.350006,467.570007,460.600189,72762000,11/15/21,0.372093023
11/23/21,467.220001,469.100006,464.450012,468.190002,461.210907,73206500,11/15/21,0.372093023
11/24/21,466.059998,469.570007,465.190002,469.440002,462.442291,61858800,11/15/21,0.372093023
11/26/21,462.339996,463.899994,457.769989,458.970001,452.128387,112669600,11/15/21,0.372093023
11/29/21,464.070007,466.559998,461.730011,464.600006,457.674438,86268800,11/15/21,0.372093023
